"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-LaptopNameComparatorJaccard-record1Value","0-LaptopNameComparatorJaccard-record2Value","0-LaptopNameComparatorJaccard-record1PreprocessedValue","0-LaptopNameComparatorJaccard-record2PreprocessedValue","0-LaptopNameComparatorJaccard-similarity","0-LaptopNameComparatorJaccard-postproccesedSimilarity","1-LaptopComparatorMongeElkan-record1Value","1-LaptopComparatorMongeElkan-record2Value","1-LaptopComparatorMongeElkan-record1PreprocessedValue","1-LaptopComparatorMongeElkan-record2PreprocessedValue","1-LaptopComparatorMongeElkan-similarity","1-LaptopComparatorMongeElkan-postproccesedSimilarity","2-LaptopComparatorMongeElkanTfIdf-record1Value","2-LaptopComparatorMongeElkanTfIdf-record2Value","2-LaptopComparatorMongeElkanTfIdf-record1PreprocessedValue","2-LaptopComparatorMongeElkanTfIdf-record2PreprocessedValue","2-LaptopComparatorMongeElkanTfIdf-similarity","2-LaptopComparatorMongeElkanTfIdf-postproccesedSimilarity"
"WekaMatchingRule","antonline_756","truecurate_401","0.16666666666666666",,"Dell Latitude 5000 5491 14in LCD Notebook","Lenovo 20L9001KUS ThinkPad T580 15.6&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black","Dell Latitude 5000 5491 14in LCD Notebook","Lenovo 20L9001KUS ThinkPad T580 15.6&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black","0.0","0.0","Dell Latitude 5000 5491 14in LCD Notebook","Lenovo 20L9001KUS ThinkPad T580 15.6&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black","Dell Latitude 5000 5491 14in LCD Notebook","Lenovo 20L9001KUS ThinkPad T580 15.6&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black","0.1024390243902439","0.1024390243902439","Dell Latitude 5000 5491 14in LCD Notebook","Lenovo 20L9001KUS ThinkPad T580 15.6&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black","Dell Latitude 5000 5491 14in LCD Notebook","Lenovo 20L9001KUS ThinkPad T580 15.6&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black","0.4329850523465626","0.4329850523465626"
"WekaMatchingRule","antonline_323","bestbuy_332","0.9344262295081968",,"HP ProBook 450 G5 15.6in LCD Notebook","ASUS - VivoBook 15 15.6in Laptop - Intel Core i5 - 8GB Memory - 1TB + 8GB Hybrid Hard Drive - Black","HP ProBook 450 G5 15.6in LCD Notebook","ASUS - VivoBook 15 15.6in Laptop - Intel Core i5 - 8GB Memory - 1TB + 8GB Hybrid Hard Drive - Black","0.16","0.16","HP ProBook 450 G5 15.6in LCD Notebook","ASUS - VivoBook 15 15.6in Laptop - Intel Core i5 - 8GB Memory - 1TB + 8GB Hybrid Hard Drive - Black","HP ProBook 450 G5 15.6in LCD Notebook","ASUS - VivoBook 15 15.6in Laptop - Intel Core i5 - 8GB Memory - 1TB + 8GB Hybrid Hard Drive - Black","0.372972972972973","0.372972972972973","HP ProBook 450 G5 15.6in LCD Notebook","ASUS - VivoBook 15 15.6in Laptop - Intel Core i5 - 8GB Memory - 1TB + 8GB Hybrid Hard Drive - Black","HP ProBook 450 G5 15.6in LCD Notebook","ASUS - VivoBook 15 15.6in Laptop - Intel Core i5 - 8GB Memory - 1TB + 8GB Hybrid Hard Drive - Black","0.5112880238870559","0.5112880238870559"
"WekaMatchingRule","buydig_38","buydig_23","0.9344262295081968",,"Hewlett Packard 15-CX0020NR Pavilion 15.6in Intel i5-8300H 8GB RAM + 16GB; 1TB Gaming Laptop","Hewlett Packard 13-AH0010NR ENVY 13.3in i7-8550U 8GB RAM; 256GB Touch Laptop w/ Amazon Alexa","Hewlett Packard 15-CX0020NR Pavilion 15.6in Intel i5-8300H 8GB RAM + 16GB; 1TB Gaming Laptop","Hewlett Packard 13-AH0010NR ENVY 13.3in i7-8550U 8GB RAM; 256GB Touch Laptop w/ Amazon Alexa","0.2571428571428571","0.2571428571428571","Hewlett Packard 15-CX0020NR Pavilion 15.6in Intel i5-8300H 8GB RAM + 16GB; 1TB Gaming Laptop","Hewlett Packard 13-AH0010NR ENVY 13.3in i7-8550U 8GB RAM; 256GB Touch Laptop w/ Amazon Alexa","Hewlett Packard 15-CX0020NR Pavilion 15.6in Intel i5-8300H 8GB RAM + 16GB; 1TB Gaming Laptop","Hewlett Packard 13-AH0010NR ENVY 13.3in i7-8550U 8GB RAM; 256GB Touch Laptop w/ Amazon Alexa","0.4","0.4","Hewlett Packard 15-CX0020NR Pavilion 15.6in Intel i5-8300H 8GB RAM + 16GB; 1TB Gaming Laptop","Hewlett Packard 13-AH0010NR ENVY 13.3in i7-8550U 8GB RAM; 256GB Touch Laptop w/ Amazon Alexa","Hewlett Packard 15-CX0020NR Pavilion 15.6in Intel i5-8300H 8GB RAM + 16GB; 1TB Gaming Laptop","Hewlett Packard 13-AH0010NR ENVY 13.3in i7-8550U 8GB RAM; 256GB Touch Laptop w/ Amazon Alexa","0.7954545454545452","0.7954545454545452"
"WekaMatchingRule","antonline_432","abt_118","0.16666666666666666",,"HP EliteBook 850 G3 15.6in Notebook","Asus ROG Strix SCAR II GL704 Black Gaming Laptop Computer","HP EliteBook 850 G3 15.6in Notebook","Asus ROG Strix SCAR II GL704 Black Gaming Laptop Computer","0.0","0.0","HP EliteBook 850 G3 15.6in Notebook","Asus ROG Strix SCAR II GL704 Black Gaming Laptop Computer","HP EliteBook 850 G3 15.6in Notebook","Asus ROG Strix SCAR II GL704 Black Gaming Laptop Computer","0.07428571428571429","0.07428571428571429","HP EliteBook 850 G3 15.6in Notebook","Asus ROG Strix SCAR II GL704 Black Gaming Laptop Computer","HP EliteBook 850 G3 15.6in Notebook","Asus ROG Strix SCAR II GL704 Black Gaming Laptop Computer","0.39531487400195675","0.39531487400195675"
"WekaMatchingRule","massgenie_218","antonline_1044","0.16666666666666666",,"Dell LATI55916TDK4 15.6 in. i7 8850H 16 GB 512 GB Solid State Drive Laptop","Asus ZenBook Flip 14 UX461UN-DS74T 14in Touchscreen LCD Notebook","Dell LATI55916TDK4 15.6 in. i7 8850H 16 GB 512 GB Solid State Drive Laptop","Asus ZenBook Flip 14 UX461UN-DS74T 14in Touchscreen LCD Notebook","0.03125","0.03125","Dell LATI55916TDK4 15.6 in. i7 8850H 16 GB 512 GB Solid State Drive Laptop","Asus ZenBook Flip 14 UX461UN-DS74T 14in Touchscreen LCD Notebook","Dell LATI55916TDK4 15.6 in. i7 8850H 16 GB 512 GB Solid State Drive Laptop","Asus ZenBook Flip 14 UX461UN-DS74T 14in Touchscreen LCD Notebook","0.053125","0.053125","Dell LATI55916TDK4 15.6 in. i7 8850H 16 GB 512 GB Solid State Drive Laptop","Asus ZenBook Flip 14 UX461UN-DS74T 14in Touchscreen LCD Notebook","Dell LATI55916TDK4 15.6 in. i7 8850H 16 GB 512 GB Solid State Drive Laptop","Asus ZenBook Flip 14 UX461UN-DS74T 14in Touchscreen LCD Notebook","0.5538692033347524","0.5538692033347524"
"WekaMatchingRule","massgenie_390","antonline_361","0.16666666666666666",,"Lenovo 20l70023us ts t480s 8gb 256gb w10p","HP x2 10-p000 10-p010nr 10.1in Touchscreen 2 in 1 Notebook","Lenovo 20l70023us ts t480s 8gb 256gb w10p","HP x2 10-p000 10-p010nr 10.1in Touchscreen 2 in 1 Notebook","0.08","0.08","Lenovo 20l70023us ts t480s 8gb 256gb w10p","HP x2 10-p000 10-p010nr 10.1in Touchscreen 2 in 1 Notebook","Lenovo 20l70023us ts t480s 8gb 256gb w10p","HP x2 10-p000 10-p010nr 10.1in Touchscreen 2 in 1 Notebook","0.06341463414634146","0.06341463414634146","Lenovo 20l70023us ts t480s 8gb 256gb w10p","HP x2 10-p000 10-p010nr 10.1in Touchscreen 2 in 1 Notebook","Lenovo 20l70023us ts t480s 8gb 256gb w10p","HP x2 10-p000 10-p010nr 10.1in Touchscreen 2 in 1 Notebook","0.6087073938749428","0.6087073938749428"
"WekaMatchingRule","sdicraft_476","sdicraft_181","0.9344262295081968",,"HP 17.3in ZBook 17 G4 Custom Mobile Workstation","HP 15.6in ProBook 450 G5 Notebook","HP 17.3in ZBook 17 G4 Custom Mobile Workstation","HP 15.6in ProBook 450 G5 Notebook","0.1875","0.1875","HP 17.3in ZBook 17 G4 Custom Mobile Workstation","HP 15.6in ProBook 450 G5 Notebook","HP 17.3in ZBook 17 G4 Custom Mobile Workstation","HP 15.6in ProBook 450 G5 Notebook","0.20606060606060606","0.20606060606060606","HP 17.3in ZBook 17 G4 Custom Mobile Workstation","HP 15.6in ProBook 450 G5 Notebook","HP 17.3in ZBook 17 G4 Custom Mobile Workstation","HP 15.6in ProBook 450 G5 Notebook","0.6043463972766236","0.6043463972766236"
"WekaMatchingRule","buydig_43","buydig_14","0.9344262295081968",,"Hewlett Packard STREAM 14 N3060 4G 32G Aq Blu","Hewlett Packard 11-v010nr 11.6in HD Chromebook - Intel Celeron N3060 Processor","Hewlett Packard STREAM 14 N3060 4G 32G Aq Blu","Hewlett Packard 11-v010nr 11.6in HD Chromebook - Intel Celeron N3060 Processor","0.18181818181818182","0.18181818181818182","Hewlett Packard STREAM 14 N3060 4G 32G Aq Blu","Hewlett Packard 11-v010nr 11.6in HD Chromebook - Intel Celeron N3060 Processor","Hewlett Packard STREAM 14 N3060 4G 32G Aq Blu","Hewlett Packard 11-v010nr 11.6in HD Chromebook - Intel Celeron N3060 Processor","0.35555555555555557","0.35555555555555557","Hewlett Packard STREAM 14 N3060 4G 32G Aq Blu","Hewlett Packard 11-v010nr 11.6in HD Chromebook - Intel Celeron N3060 Processor","Hewlett Packard STREAM 14 N3060 4G 32G Aq Blu","Hewlett Packard 11-v010nr 11.6in HD Chromebook - Intel Celeron N3060 Processor","0.5060243137049899","0.5060243137049899"
"WekaMatchingRule","buydig_189","macmall_314","0.9344262295081968",,"Hewlett Packard ZBk15G4 i77700HQ 8G 256G 15.6in","HP Inc. ZBook Studio G4 Intel Core i7-7700HQ Quad-Core 2.80GHz Notebook PC - 8GB RAM; 256GB HP Z Turbo Drive PCIe SSD; 15.6in FHD UWVA anti-glare LED-backlit; Intel I219-LM Gigabit; Windows 10 Pro 64 (1MP26UTABA)","Hewlett Packard ZBk15G4 i77700HQ 8G 256G 15.6in","HP Inc. ZBook Studio G4 Intel Core i7-7700HQ Quad-Core 2.80GHz Notebook PC - 8GB RAM; 256GB HP Z Turbo Drive PCIe SSD; 15.6in FHD UWVA anti-glare LED-backlit; Intel I219-LM Gigabit; Windows 10 Pro 64 (1MP26UTABA)","0.17647058823529413","0.17647058823529413","Hewlett Packard 745G5 R7-2700U 14 8GB/256 PC","HP Inc. Smart Buy EliteBook 745 G5 AMD Ryzen 7 2700U Quad-Core 2.2GHz UltraThin Notebook PC - 8GB RAM; 256GB SSD; 14in LED FHD UWVA; AMD Radeon Vega Graphics; 10/100/1000; Intel 8265 AC 2x2 WiFi + Bluetooth 4.2; 720p HD IR Webcam; 3-Cell 50 Wh Li-Ion Polymer (4JB95UTABA)","Hewlett Packard 745G5 R7-2700U 14 8GB/256 PC","HP Inc. Smart Buy EliteBook 745 G5 AMD Ryzen 7 2700U Quad-Core 2.2GHz UltraThin Notebook PC - 8GB RAM; 256GB SSD; 14in LED FHD UWVA; AMD Radeon Vega Graphics; 10/100/1000; Intel 8265 AC 2x2 WiFi + Bluetooth 4.2; 720p HD IR Webcam; 3-Cell 50 Wh Li-Ion Polymer (4JB95UTABA)","0.14545454545454545","0.14545454545454545","Hewlett Packard ZBk15G4 i77700HQ 8G 256G 15.6in","HP Inc. ZBook Studio G4 Intel Core i7-7700HQ Quad-Core 2.80GHz Notebook PC - 8GB RAM; 256GB HP Z Turbo Drive PCIe SSD; 15.6in FHD UWVA anti-glare LED-backlit; Intel I219-LM Gigabit; Windows 10 Pro 64 (1MP26UTABA)","Hewlett Packard ZBk15G4 i77700HQ 8G 256G 15.6in","HP Inc. ZBook Studio G4 Intel Core i7-7700HQ Quad-Core 2.80GHz Notebook PC - 8GB RAM; 256GB HP Z Turbo Drive PCIe SSD; 15.6in FHD UWVA anti-glare LED-backlit; Intel I219-LM Gigabit; Windows 10 Pro 64 (1MP26UTABA)","0.500879720134074","0.500879720134074"
"WekaMatchingRule","massgenie_544","buydig_127","0.16666666666666666",,"Asus notebooks 90nb0ei1-m05780 14 i7 8550u 16gb royal blue","MSI GS63VR STEALTH PRO 674 15.6in","Asus notebooks 90nb0ei1-m05780 14 i7 8550u 16gb royal blue","MSI GS63VR STEALTH PRO 674 15.6in","0.0","0.0","Asus notebooks 90nb0ei1-m05780 14 i7 8550u 16gb royal blue","MSI GS63VR STEALTH PRO 674 15.6in","Asus notebooks 90nb0ei1-m05780 14 i7 8550u 16gb royal blue","MSI GS63VR STEALTH PRO 674 15.6in","0.08484848484848485","0.08484848484848485","Asus notebooks 90nb0ei1-m05780 14 i7 8550u 16gb royal blue","MSI GS63VR STEALTH PRO 674 15.6in","Asus notebooks 90nb0ei1-m05780 14 i7 8550u 16gb royal blue","MSI GS63VR STEALTH PRO 674 15.6in","0.563986034324947","0.563986034324947"
"WekaMatchingRule","bestbuy_647","pcmg_40","0.16666666666666666",,"HP - Envy 13.3in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - HP Finish In Natural Silver","Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi; Bluetooth - black (20KN003TUS)","HP - Envy 13.3in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - HP Finish In Natural Silver","Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi; Bluetooth - black (20KN003TUS)","0.07142857142857142","0.07142857142857142","HP - Envy 13.3in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - HP Finish In Natural Silver","Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi; Bluetooth - black (20KN003TUS)","HP - Envy 13.3in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - HP Finish In Natural Silver","Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi; Bluetooth - black (20KN003TUS)","0.06115702479338843","0.06115702479338843","HP - Envy 13.3in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - HP Finish In Natural Silver","Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi; Bluetooth - black (20KN003TUS)","HP - Envy 13.3in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - HP Finish In Natural Silver","Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi; Bluetooth - black (20KN003TUS)","0.5914158666054938","0.5914158666054938"
"WekaMatchingRule","howardcomputer_13","savingslots_605","0.16666666666666666",,"Dell Latitude 7480","Lenovo 20KS008JUS Ts e580 i3 4gb 500gb","Dell Latitude 7480","Lenovo 20KS008JUS Ts e580 i3 4gb 500gb","0.0","0.0","Dell Latitude 7480","Lenovo 20KS008JUS Ts e580 i3 4gb 500gb","Dell Latitude 7480","Lenovo 20KS008JUS Ts e580 i3 4gb 500gb","0.1111111111111111","0.1111111111111111","Dell Latitude 7480","Lenovo 20KS008JUS Ts e580 i3 4gb 500gb","Dell Latitude 7480","Lenovo 20KS008JUS Ts e580 i3 4gb 500gb","0.4803844614152615","0.4803844614152615"
"WekaMatchingRule","massgenie_643","massgenie_578","0.9344262295081968",,"HP 2UL93UT-ABA 14 in. Elitebook 1040 G4 i5-7300U 2.6G 8GB 256GB Windows 10 Processor","Hp commercial specialty 4ra97utaba 15.6 zb15g5 i58300h 8gb 256","HP 2UL93UT-ABA 14 in. Elitebook 1040 G4 i5-7300U 2.6G 8GB 256GB Windows 10 Processor","Hp commercial specialty 4ra97utaba 15.6 zb15g5 i58300h 8gb 256","0.28125","0.28125","HP 2UL93UT-ABA 14 in. Elitebook 1040 G4 i5-7300U 2.6G 8GB 256GB Windows 10 Processor","Hp commercial specialty 4ra97utaba 15.6 zb15g5 i58300h 8gb 256","HP 2UL93UT-ABA 14 in. Elitebook 1040 G4 i5-7300U 2.6G 8GB 256GB Windows 10 Processor","Hp commercial specialty 4ra97utaba 15.6 zb15g5 i58300h 8gb 256","0.1774193548387097","0.1774193548387097","HP 2UL93UT-ABA 14 in. Elitebook 1040 G4 i5-7300U 2.6G 8GB 256GB Windows 10 Processor","Hp commercial specialty 4ra97utaba 15.6 zb15g5 i58300h 8gb 256","HP 2UL93UT-ABA 14 in. Elitebook 1040 G4 i5-7300U 2.6G 8GB 256GB Windows 10 Processor","Hp commercial specialty 4ra97utaba 15.6 zb15g5 i58300h 8gb 256","0.729837682966741","0.729837682966741"
"WekaMatchingRule","bestbuy_281","pcmg_444","0.16666666666666666",,"ASUS - 14in Laptop - AMD Quad Core E2-6110 - 4GB Memory - 64GB eMMC Flash Memory - Dark Blue","ASUS Chromebook Flip C213SA YS02 - Flip design - Celeron N3350 / 1.1 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC - 11.6in touchscreen 1600 x 900 (HD+) - HD Graphics 500 - 802.11ac; Bluetooth - gray; dark gray (C213SA-YS02)","ASUS - 14in Laptop - AMD Quad Core E2-6110 - 4GB Memory - 64GB eMMC Flash Memory - Dark Blue","ASUS Chromebook Flip C213SA YS02 - Flip design - Celeron N3350 / 1.1 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC - 11.6in touchscreen 1600 x 900 (HD+) - HD Graphics 500 - 802.11ac; Bluetooth - gray; dark gray (C213SA-YS02)","0.125","0.125","ASUS - 14in Laptop - AMD Quad Core E2-6110 - 4GB Memory - 64GB eMMC Flash Memory - Dark Blue","ASUS Chromebook Flip C213SA YS02 - Flip design - Celeron N3350 / 1.1 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC - 11.6in touchscreen 1600 x 900 (HD+) - HD Graphics 500 - 802.11ac; Bluetooth - gray; dark gray (C213SA-YS02)","ASUS - 14in Laptop - AMD Quad Core E2-6110 - 4GB Memory - 64GB eMMC Flash Memory - Dark Blue","ASUS Chromebook Flip C213SA YS02 - Flip design - Celeron N3350 / 1.1 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC - 11.6in touchscreen 1600 x 900 (HD+) - HD Graphics 500 - 802.11ac; Bluetooth - gray; dark gray (C213SA-YS02)","0.1","0.1","ASUS - 14in Laptop - AMD Quad Core E2-6110 - 4GB Memory - 64GB eMMC Flash Memory - Dark Blue","ASUS Chromebook Flip C213SA YS02 - Flip design - Celeron N3350 / 1.1 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC - 11.6in touchscreen 1600 x 900 (HD+) - HD Graphics 500 - 802.11ac; Bluetooth - gray; dark gray (C213SA-YS02)","ASUS - 14in Laptop - AMD Quad Core E2-6110 - 4GB Memory - 64GB eMMC Flash Memory - Dark Blue","ASUS Chromebook Flip C213SA YS02 - Flip design - Celeron N3350 / 1.1 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC - 11.6in touchscreen 1600 x 900 (HD+) - HD Graphics 500 - 802.11ac; Bluetooth - gray; dark gray (C213SA-YS02)","0.6370508315689914","0.6370508315689914"
"WekaMatchingRule","nautilusnet_72","pcmg_466","0.9344262295081968",,"HP EliteBook 1040 G4 - 14.0in UHD touch Intel i5-7300U - 16GB - 512 GB NVME - HD 620 - BT - backlit - FPR - HD cam - W10P-64 - 2XU38UTABA","HP Inc. SmartBuy ZBook 15V G5 I7-8750H 2.2GHz/16/256/15.6in/W10P (4NL17UTABA)","HP EliteBook 1040 G4 - 14.0in UHD touch Intel i5-7300U - 16GB - 512 GB NVME - HD 620 - BT - backlit - FPR - HD cam - W10P-64 - 2XU38UTABA","HP Inc. SmartBuy ZBook 15V G5 I7-8750H 2.2GHz/16/256/15.6in/W10P (4NL17UTABA)","0.2608695652173913","0.2608695652173913","HP EliteBook 1040 G4 - 14.0in UHD touch Intel i5-7300U - 16GB - 512 GB NVME - HD 620 - BT - backlit - FPR - HD cam - W10P-64 - 2XU38UTABA","HP Inc. SmartBuy ZBook 15V G5 I7-8750H 2.2GHz/16/256/15.6in/W10P (4NL17UTABA)","HP EliteBook 1040 G4 - 14.0in UHD touch Intel i5-7300U - 16GB - 512 GB NVME - HD 620 - BT - backlit - FPR - HD cam - W10P-64 - 2XU38UTABA","HP Inc. SmartBuy ZBook 15V G5 I7-8750H 2.2GHz/16/256/15.6in/W10P (4NL17UTABA)","0.08051948051948052","0.08051948051948052","HP EliteBook 1040 G4 - 14.0in UHD touch Intel i5-7300U - 16GB - 512 GB NVME - HD 620 - BT - backlit - FPR - HD cam - W10P-64 - 2XU38UTABA","HP Inc. SmartBuy ZBook 15V G5 I7-8750H 2.2GHz/16/256/15.6in/W10P (4NL17UTABA)","HP EliteBook 1040 G4 - 14.0in UHD touch Intel i5-7300U - 16GB - 512 GB NVME - HD 620 - BT - backlit - FPR - HD cam - W10P-64 - 2XU38UTABA","HP Inc. SmartBuy ZBook 15V G5 I7-8750H 2.2GHz/16/256/15.6in/W10P (4NL17UTABA)","0.7763863455624123","0.7763863455624123"
"WekaMatchingRule","techcrave_135","massgenie_229","0.16666666666666666",,"HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP Commercial Specialty T6E16UT-ABA 15.6 in. ZBook i7-6700HQ 16G 512G Laptop Workstation","HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP Commercial Specialty T6E16UT-ABA 15.6 in. ZBook i7-6700HQ 16G 512G Laptop Workstation","0.125","0.125","HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP Commercial Specialty T6E16UT-ABA 15.6 in. ZBook i7-6700HQ 16G 512G Laptop Workstation","HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP Commercial Specialty T6E16UT-ABA 15.6 in. ZBook i7-6700HQ 16G 512G Laptop Workstation","0.15","0.15","HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP Commercial Specialty T6E16UT-ABA 15.6 in. ZBook i7-6700HQ 16G 512G Laptop Workstation","HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP Commercial Specialty T6E16UT-ABA 15.6 in. ZBook i7-6700HQ 16G 512G Laptop Workstation","0.6633668333249376","0.6633668333249376"
"WekaMatchingRule","bhphotovideo_6","savingslots_60","0.16666666666666666",,"15.6in VivoBook S15 S510UA-DS51 Notebook","HP 4SU75UT Ebx3601030g3 i78650u 8g 256gb","15.6in VivoBook S15 S510UA-DS51 Notebook","HP 4SU75UT Ebx3601030g3 i78650u 8g 256gb","0.0","0.0","15.6in VivoBook S15 S510UA-DS51 Notebook","HP 4SU75UT Ebx3601030g3 i78650u 8g 256gb","15.6in VivoBook S15 S510UA-DS51 Notebook","HP 4SU75UT Ebx3601030g3 i78650u 8g 256gb","0.05","0.05","15.6in VivoBook S15 S510UA-DS51 Notebook","HP 4SU75UT Ebx3601030g3 i78650u 8g 256gb","15.6in VivoBook S15 S510UA-DS51 Notebook","HP 4SU75UT Ebx3601030g3 i78650u 8g 256gb","0.5715476066494082","0.5715476066494082"
"WekaMatchingRule","walmart_431","buydig_215","0.16666666666666666",,"Asus Chromebook Flip C213SA-YS02 11.6in 2-in 1; Intel Celeron N3350 Dual Core; 4GB Memory; 32GB Hard Drive","Dell 14in i3 7130U 4GB 500GB Sata","Asus Chromebook Flip C213SA-YS02 11.6in 2-in 1; Intel Celeron N3350 Dual Core; 4GB Memory; 32GB Hard Drive","Dell 14in i3 7130U 4GB 500GB Sata","0.09090909090909091","0.09090909090909091","Asus Chromebook Flip C213SA-YS02 11.6in 2-in 1; Intel Celeron N3350 Dual Core; 4GB Memory; 32GB Hard Drive","Dell 14in i3 7130U 4GB 500GB Sata","Asus Chromebook Flip C213SA-YS02 11.6in 2-in 1; Intel Celeron N3350 Dual Core; 4GB Memory; 32GB Hard Drive","Dell 14in i3 7130U 4GB 500GB Sata","0.15151515151515152","0.15151515151515152","Asus Chromebook Flip C213SA-YS02 11.6in 2-in 1; Intel Celeron N3350 Dual Core; 4GB Memory; 32GB Hard Drive","Dell 14in i3 7130U 4GB 500GB Sata","Asus Chromebook Flip C213SA-YS02 11.6in 2-in 1; Intel Celeron N3350 Dual Core; 4GB Memory; 32GB Hard Drive","Dell 14in i3 7130U 4GB 500GB Sata","0.5929723110029352","0.5929723110029352"
"WekaMatchingRule","antonline_369","massgenie_869","0.16666666666666666",,"HP EliteBook 1040 G4 14in Touchscreen LCD Notebook","MSI PS42060 NoteBook 14 8RB-060 Core i5-8250U 8GB 512GB DDR4 GeForce MX150 Window 10 Pro","HP EliteBook 1040 G4 14in Touchscreen LCD Notebook","MSI PS42060 NoteBook 14 8RB-060 Core i5-8250U 8GB 512GB DDR4 GeForce MX150 Window 10 Pro","0.1","0.1","HP EliteBook 1040 G4 14in Touchscreen LCD Notebook","MSI PS42060 NoteBook 14 8RB-060 Core i5-8250U 8GB 512GB DDR4 GeForce MX150 Window 10 Pro","HP EliteBook 1040 G4 14in Touchscreen LCD Notebook","MSI PS42060 NoteBook 14 8RB-060 Core i5-8250U 8GB 512GB DDR4 GeForce MX150 Window 10 Pro","0.18","0.18","HP EliteBook 1040 G4 14in Touchscreen LCD Notebook","MSI PS42060 NoteBook 14 8RB-060 Core i5-8250U 8GB 512GB DDR4 GeForce MX150 Window 10 Pro","HP EliteBook 1040 G4 14in Touchscreen LCD Notebook","MSI PS42060 NoteBook 14 8RB-060 Core i5-8250U 8GB 512GB DDR4 GeForce MX150 Window 10 Pro","0.5626713372977382","0.5626713372977382"
"WekaMatchingRule","buydig_310","sdicraft_422","0.16666666666666666",,"Hewlett Packard 14in 1040G4 i7-7500U 8GB/512PC","HP 15.6in ZBook 15u G3 Mobile Workstation","Hewlett Packard 14in 1040G4 i7-7500U 8GB/512PC","HP 15.6in ZBook 15u G3 Mobile Workstation","0.13636363636363635","0.13636363636363635","Hewlett Packard 14in 1040G4 i7-7500U 8GB/512PC","HP 15.6in ZBook 15u G3 Mobile Workstation","Hewlett Packard 14in 1040G4 i7-7500U 8GB/512PC","HP 15.6in ZBook 15u G3 Mobile Workstation","0.07317073170731707","0.07317073170731707","Hewlett Packard 14in 1040G4 i7-7500U 8GB/512PC","HP 15.6in ZBook 15u G3 Mobile Workstation","Hewlett Packard 14in 1040G4 i7-7500U 8GB/512PC","HP 15.6in ZBook 15u G3 Mobile Workstation","0.44526280213258657","0.44526280213258657"
